hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,all-transactions,State,Maryland,MD,2018,4,470.2
traditional,all-transactions,State,Maryland,MD,2019,1,474.96
traditional,all-transactions,State,Maryland,MD,2019,2,483.63
traditional,all-transactions,State,Maryland,MD,2019,3,488.27
traditional,all-transactions,State,Maryland,MD,2019,4,490.24
traditional,all-transactions,State,Maryland,MD,2020,1,495.11
traditional,all-transactions,State,Maryland,MD,2020,2,498.65
traditional,all-transactions,State,Maryland,MD,2020,3,505.07
traditional,all-transactions,State,Maine,ME,2015,1,463.29
traditional,all-transactions,State,Maine,ME,2015,2,467.18
traditional,all-transactions,State,Maine,ME,2015,3,469.46
traditional,all-transactions,State,Maine,ME,2015,4,472.31
traditional,all-transactions,State,Maine,ME,2016,1,476.66
traditional,all-transactions,State,Maine,ME,2016,2,481.76
traditional,all-transactions,State,Maine,ME,2016,3,492.31
traditional,all-transactions,State,Maine,ME,2016,4,496.63
traditional,all-transactions,State,Maine,ME,2017,1,499.4
traditional,all-transactions,State,Maine,ME,2017,2,505.49
traditional,all-transactions,State,Maine,ME,2017,3,515.71
traditional,all-transactions,State,Maine,ME,2017,4,520.53
traditional,all-transactions,State,Maine,ME,2018,1,524.98
traditional,all-transactions,State,Maine,ME,2018,2,536.58
traditional,all-transactions,State,Maine,ME,2018,3,542.92
traditional,all-transactions,State,Maine,ME,2018,4,546.99
traditional,all-transactions,State,Maine,ME,2019,1,550.87
traditional,all-transactions,State,Maine,ME,2019,2,564.22
traditional,all-transactions,State,Maine,ME,2019,3,571.61
traditional,all-transactions,State,Maine,ME,2019,4,581.03
traditional,all-transactions,State,Maine,ME,2020,1,584.99
traditional,all-transactions,State,Maine,ME,2020,2,592.85
traditional,all-transactions,State,Maine,ME,2020,3,606.2
traditional,all-transactions,State,Michigan,MI,2015,1,269.06
traditional,all-transactions,State,Michigan,MI,2015,2,274.81
traditional,all-transactions,State,Michigan,MI,2015,3,280.07
traditional,all-transactions,State,Michigan,MI,2015,4,281.45
traditional,all-transactions,State,Michigan,MI,2016,1,283.62
traditional,all-transactions,State,Michigan,MI,2016,2,289.68
traditional,all-transactions,State,Michigan,MI,2016,3,295.25
traditional,all-transactions,State,Michigan,MI,2016,4,297.61
traditional,all-transactions,State,Michigan,MI,2017,1,301.96
traditional,all-transactions,State,Michigan,MI,2017,2,310.74
traditional,all-transactions,State,Michigan,MI,2017,3,316.79
traditional,all-transactions,State,Michigan,MI,2017,4,318.65
traditional,all-transactions,State,Michigan,MI,2018,1,322.68
traditional,all-transactions,State,Michigan,MI,2018,2,331.52
traditional,all-transactions,State,Michigan,MI,2018,3,336.92
traditional,all-transactions,State,Michigan,MI,2018,4,337.87
traditional,all-transactions,State,Michigan,MI,2019,1,342.15
traditional,all-transactions,State,Michigan,MI,2019,2,348.99
traditional,all-transactions,State,Michigan,MI,2019,3,353.35
traditional,all-transactions,State,Michigan,MI,2019,4,355.68
traditional,all-transactions,State,Michigan,MI,2020,1,358.45
traditional,all-transactions,State,Michigan,MI,2020,2,361.79
traditional,all-transactions,State,Michigan,MI,2020,3,370.21
traditional,all-transactions,State,Minnesota,MN,2015,1,327.4
traditional,all-transactions,State,Minnesota,MN,2015,2,334.49
traditional,all-transactions,State,Minnesota,MN,2015,3,339.91
traditional,all-transactions,State,Minnesota,MN,2015,4,340.76
traditional,all-transactions,State,Minnesota,MN,2016,1,342.64
traditional,all-transactions,State,Minnesota,MN,2016,2,350.54
traditional,all-transactions,State,Minnesota,MN,2016,3,355.71
traditional,all-transactions,State,Minnesota,MN,2016,4,358.12
traditional,all-transactions,State,Minnesota,MN,2017,1,362.0
traditional,all-transactions,State,Minnesota,MN,2017,2,373.43
traditional,all-transactions,State,Minnesota,MN,2017,3,378.54
traditional,all-transactions,State,Minnesota,MN,2017,4,379.92
traditional,all-transactions,State,Minnesota,MN,2018,1,385.57
traditional,all-transactions,State,Minnesota,MN,2018,2,395.15
traditional,all-transactions,State,Minnesota,MN,2018,3,400.12
traditional,all-transactions,State,Minnesota,MN,2018,4,399.65
traditional,all-transactions,State,Minnesota,MN,2019,1,404.16
traditional,all-transactions,State,Minnesota,MN,2019,2,411.72
traditional,all-transactions,State,Minnesota,MN,2019,3,416.74
traditional,all-transactions,State,Minnesota,MN,2019,4,419.02
traditional,all-transactions,State,Minnesota,MN,2020,1,422.93
traditional,all-transactions,State,Minnesota,MN,2020,2,426.13
traditional,all-transactions,State,Minnesota,MN,2020,3,434.98
traditional,all-transactions,State,Missouri,MO,2015,1,280.67
traditional,all-transactions,State,Missouri,MO,2015,2,282.87
traditional,all-transactions,State,Missouri,MO,2015,3,285.92
traditional,all-transactions,State,Missouri,MO,2015,4,289.08
traditional,all-transactions,State,Missouri,MO,2016,1,291.44
traditional,all-transactions,State,Missouri,MO,2016,2,295.48
traditional,all-transactions,State,Missouri,MO,2016,3,300.17
traditional,all-transactions,State,Missouri,MO,2016,4,301.89
traditional,all-transactions,State,Missouri,MO,2017,1,303.02
traditional,all-transactions,State,Missouri,MO,2017,2,309.8
traditional,all-transactions,State,Missouri,MO,2017,3,313.83
traditional,all-transactions,State,Missouri,MO,2017,4,316.06
traditional,all-transactions,State,Missouri,MO,2018,1,320.96
traditional,all-transactions,State,Missouri,MO,2018,2,326.45
traditional,all-transactions,State,Missouri,MO,2018,3,329.71
traditional,all-transactions,State,Missouri,MO,2018,4,333.12
traditional,all-transactions,State,Missouri,MO,2019,1,335.35
traditional,all-transactions,State,Missouri,MO,2019,2,341.82
traditional,all-transactions,State,Missouri,MO,2019,3,345.59
traditional,all-transactions,State,Missouri,MO,2019,4,350.22
traditional,all-transactions,State,Missouri,MO,2020,1,353.13
traditional,all-transactions,State,Missouri,MO,2020,2,355.37
traditional,all-transactions,State,Missouri,MO,2020,3,362.44
traditional,all-transactions,State,Mississippi,MS,2015,1,246.49
traditional,all-transactions,State,Mississippi,MS,2015,2,246.94
traditional,all-transactions,State,Mississippi,MS,2015,3,249.71
traditional,all-transactions,State,Mississippi,MS,2015,4,251.11
traditional,all-transactions,State,Mississippi,MS,2016,1,252.27
traditional,all-transactions,State,Mississippi,MS,2016,2,253.49
traditional,all-transactions,State,Mississippi,MS,2016,3,255.07
traditional,all-transactions,State,Mississippi,MS,2016,4,259.54
traditional,all-transactions,State,Mississippi,MS,2017,1,259.28
traditional,all-transactions,State,Mississippi,MS,2017,2,259.37
traditional,all-transactions,State,Mississippi,MS,2017,3,262.91
traditional,all-transactions,State,Mississippi,MS,2017,4,264.07
traditional,all-transactions,State,Mississippi,MS,2018,1,266.94
traditional,all-transactions,State,Mississippi,MS,2018,2,266.67
traditional,all-transactions,State,Mississippi,MS,2018,3,268.79
traditional,all-transactions,State,Mississippi,MS,2018,4,271.05
traditional,all-transactions,State,Mississippi,MS,2019,1,273.54
traditional,all-transactions,State,Mississippi,MS,2019,2,277.39
traditional,all-transactions,State,Mississippi,MS,2019,3,281.63
traditional,all-transactions,State,Mississippi,MS,2019,4,283.69
traditional,all-transactions,State,Mississippi,MS,2020,1,286.71
traditional,all-transactions,State,Mississippi,MS,2020,2,287.62
traditional,all-transactions,State,Mississippi,MS,2020,3,291.27
traditional,all-transactions,State,Montana,MT,2015,1,387.69
traditional,all-transactions,State,Montana,MT,2015,2,394.14
traditional,all-transactions,State,Montana,MT,2015,3,398.02
traditional,all-transactions,State,Montana,MT,2015,4,401.96
traditional,all-transactions,State,Montana,MT,2016,1,405.66
traditional,all-transactions,State,Montana,MT,2016,2,407.79
traditional,all-transactions,State,Montana,MT,2016,3,416.43
traditional,all-transactions,State,Montana,MT,2016,4,417.02
traditional,all-transactions,State,Montana,MT,2017,1,422.91
traditional,all-transactions,State,Montana,MT,2017,2,427.83
traditional,all-transactions,State,Montana,MT,2017,3,436.75
traditional,all-transactions,State,Montana,MT,2017,4,439.61
traditional,all-transactions,State,Montana,MT,2018,1,445.95
traditional,all-transactions,State,Montana,MT,2018,2,454.98
traditional,all-transactions,State,Montana,MT,2018,3,459.81
traditional,all-transactions,State,Montana,MT,2018,4,466.44
traditional,all-transactions,State,Montana,MT,2019,1,468.18
traditional,all-transactions,State,Montana,MT,2019,2,478.23
traditional,all-transactions,State,Montana,MT,2019,3,487.54
traditional,all-transactions,State,Montana,MT,2019,4,490.51
traditional,all-transactions,State,Montana,MT,2020,1,500.23
traditional,all-transactions,State,Montana,MT,2020,2,499.85
traditional,all-transactions,State,Montana,MT,2020,3,512.83
traditional,all-transactions,State,North Carolina,NC,2015,1,313.7
traditional,all-transactions,State,North Carolina,NC,2015,2,317.8
traditional,all-transactions,State,North Carolina,NC,2015,3,320.49
traditional,all-transactions,State,North Carolina,NC,2015,4,323.81
traditional,all-transactions,State,North Carolina,NC,2016,1,327.6
traditional,all-transactions,State,North Carolina,NC,2016,2,332.72
traditional,all-transactions,State,North Carolina,NC,2016,3,339.52
traditional,all-transactions,State,North Carolina,NC,2016,4,340.95
traditional,all-transactions,State,North Carolina,NC,2017,1,343.07
traditional,all-transactions,State,North Carolina,NC,2017,2,353.97
traditional,all-transactions,State,North Carolina,NC,2017,3,358.97
traditional,all-transactions,State,North Carolina,NC,2017,4,360.42
traditional,all-transactions,State,North Carolina,NC,2018,1,367.4
traditional,all-transactions,State,North Carolina,NC,2018,2,376.98
traditional,all-transactions,State,North Carolina,NC,2018,3,381.6
traditional,all-transactions,State,North Carolina,NC,2018,4,384.58
traditional,all-transactions,State,North Carolina,NC,2019,1,390.59
traditional,all-transactions,State,North Carolina,NC,2019,2,397.15
traditional,all-transactions,State,North Carolina,NC,2019,3,402.21
traditional,all-transactions,State,North Carolina,NC,2019,4,407.76
traditional,all-transactions,State,North Carolina,NC,2020,1,413.05
traditional,all-transactions,State,North Carolina,NC,2020,2,416.82
traditional,all-transactions,State,North Carolina,NC,2020,3,423.76
traditional,all-transactions,State,North Dakota,ND,2015,1,339.51
traditional,all-transactions,State,North Dakota,ND,2015,2,342.97
traditional,all-transactions,State,North Dakota,ND,2015,3,349.47
traditional,all-transactions,State,North Dakota,ND,2015,4,350.8
traditional,all-transactions,State,North Dakota,ND,2016,1,350.25
traditional,all-transactions,State,North Dakota,ND,2016,2,353.14
traditional,all-transactions,State,North Dakota,ND,2016,3,357.29
traditional,all-transactions,State,North Dakota,ND,2016,4,356.75
traditional,all-transactions,State,North Dakota,ND,2017,1,359.17
traditional,all-transactions,State,North Dakota,ND,2017,2,357.53
traditional,all-transactions,State,North Dakota,ND,2017,3,361.75
traditional,all-transactions,State,North Dakota,ND,2017,4,361.32
traditional,all-transactions,State,North Dakota,ND,2018,1,361.35
traditional,all-transactions,State,North Dakota,ND,2018,2,364.56
traditional,all-transactions,State,North Dakota,ND,2018,3,364.02
traditional,all-transactions,State,North Dakota,ND,2018,4,366.16
traditional,all-transactions,State,North Dakota,ND,2019,1,367.98
traditional,all-transactions,State,North Dakota,ND,2019,2,374.13
traditional,all-transactions,State,North Dakota,ND,2019,3,376.88
traditional,all-transactions,State,North Dakota,ND,2019,4,379.36
traditional,all-transactions,State,North Dakota,ND,2020,1,379.66
traditional,all-transactions,State,North Dakota,ND,2020,2,379.3
traditional,all-transactions,State,North Dakota,ND,2020,3,384.9
traditional,all-transactions,State,Nebraska,NE,2015,1,271.9
traditional,all-transactions,State,Nebraska,NE,2015,2,277.14
traditional,all-transactions,State,Nebraska,NE,2015,3,281.96
traditional,all-transactions,State,Nebraska,NE,2015,4,282.83
traditional,all-transactions,State,Nebraska,NE,2016,1,282.76
traditional,all-transactions,State,Nebraska,NE,2016,2,288.8
traditional,all-transactions,State,Nebraska,NE,2016,3,293.91
traditional,all-transactions,State,Nebraska,NE,2016,4,294.82
traditional,all-transactions,State,Nebraska,NE,2017,1,298.83
traditional,all-transactions,State,Nebraska,NE,2017,2,307.43
traditional,all-transactions,State,Nebraska,NE,2017,3,311.19
traditional,all-transactions,State,Nebraska,NE,2017,4,313.51
traditional,all-transactions,State,Nebraska,NE,2018,1,317.12
traditional,all-transactions,State,Nebraska,NE,2018,2,323.52
traditional,all-transactions,State,Nebraska,NE,2018,3,328.83
traditional,all-transactions,State,Nebraska,NE,2018,4,329.96
traditional,all-transactions,State,Nebraska,NE,2019,1,334.34
traditional,all-transactions,State,Nebraska,NE,2019,2,341.65
traditional,all-transactions,State,Nebraska,NE,2019,3,344.13
traditional,all-transactions,State,Nebraska,NE,2019,4,346.37
traditional,all-transactions,State,Nebraska,NE,2020,1,350.22
traditional,all-transactions,State,Nebraska,NE,2020,2,352.03
traditional,all-transactions,State,Nebraska,NE,2020,3,357.67
traditional,all-transactions,State,New Hampshire,NH,2015,1,402.06
traditional,all-transactions,State,New Hampshire,NH,2015,2,408.24
traditional,all-transactions,State,New Hampshire,NH,2015,3,413.61
traditional,all-transactions,State,New Hampshire,NH,2015,4,414.06
traditional,all-transactions,State,New Hampshire,NH,2016,1,417.53
traditional,all-transactions,State,New Hampshire,NH,2016,2,423.29
traditional,all-transactions,State,New Hampshire,NH,2016,3,430.58
traditional,all-transactions,State,New Hampshire,NH,2016,4,433.19
traditional,all-transactions,State,New Hampshire,NH,2017,1,436.28
traditional,all-transactions,State,New Hampshire,NH,2017,2,446.2
traditional,all-transactions,State,New Hampshire,NH,2017,3,454.16
traditional,all-transactions,State,New Hampshire,NH,2017,4,458.11
traditional,all-transactions,State,New Hampshire,NH,2018,1,465.22
traditional,all-transactions,State,New Hampshire,NH,2018,2,474.55
traditional,all-transactions,State,New Hampshire,NH,2018,3,481.33
traditional,all-transactions,State,New Hampshire,NH,2018,4,483.42
traditional,all-transactions,State,New Hampshire,NH,2019,1,488.59
traditional,all-transactions,State,New Hampshire,NH,2019,2,498.54
traditional,all-transactions,State,New Hampshire,NH,2019,3,505.43
traditional,all-transactions,State,New Hampshire,NH,2019,4,510.89
traditional,all-transactions,State,New Hampshire,NH,2020,1,518.0
traditional,all-transactions,State,New Hampshire,NH,2020,2,525.07
traditional,all-transactions,State,New Hampshire,NH,2020,3,537.07
traditional,all-transactions,State,New Jersey,NJ,2015,1,472.9
traditional,all-transactions,State,New Jersey,NJ,2015,2,476.53
traditional,all-transactions,State,New Jersey,NJ,2015,3,478.05
traditional,all-transactions,State,New Jersey,NJ,2015,4,479.15
traditional,all-transactions,State,New Jersey,NJ,2016,1,482.67
traditional,all-transactions,State,New Jersey,NJ,2016,2,487.71
