,Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter,total_covid_cases,population,new_cases,total_covid_per_capita_1000,new_cases_per_capita_1000
536,"Fresno, CA",23420,2020,3,257.37,12.129999999999995,4.946175175338443,2020.5,28621,999101,23613.0,28.64675343133477,23.63424718822221
537,"Fresno, CA",23420,2020,4,264.03,16.409999999999968,6.62708989580808,2020.75,65400,999101,36779.0,65.45884750390601,36.81209407257124
538,"Gadsden, AL",23460,2020,1,200.47,7.710000000000008,3.999792488068069,2020.0,8,102268,8.0,0.07822583799428952,0.07822583799428952
539,"Gadsden, AL",23460,2020,2,208.0,13.97999999999999,7.205442737862071,2020.25,615,102268,607.0,6.013611295811006,5.935385457816717
540,"Gadsden, AL",23460,2020,3,206.94,11.300000000000011,5.775914945818857,2020.5,3575,102268,2960.0,34.95717135369813,28.94356005788712
541,"Gadsden, AL",23460,2020,4,210.55,16.51000000000002,8.508554937126377,2020.75,10031,102268,6456.0,98.08542261508977,63.12825126139164
542,"Gainesville, FL",23540,2020,1,253.66,14.569999999999991,6.093939520682586,2020.0,89,310546,89.0,0.2865920024730636,0.2865920024730636
543,"Gainesville, FL",23540,2020,2,255.99,13.680000000000009,5.645660517518883,2020.25,1468,329128,1379.0,4.460270776111422,4.189859264480688
544,"Gainesville, FL",23540,2020,3,258.68,17.340000000000003,7.18488439545869,2020.5,9850,329128,8382.0,29.92756617486206,25.46729539875064
545,"Gainesville, FL",23540,2020,4,264.68,15.819999999999991,6.35698786466286,2020.75,18731,329128,8881.0,56.91098903769962,26.98342286283756
546,"Gainesville, GA",23580,2020,1,225.38,10.409999999999997,4.842536167837372,2020.0,67,204441,67.0,0.3277229127229861,0.3277229127229861
547,"Gainesville, GA",23580,2020,2,232.88,15.47,7.115588059426889,2020.25,3187,204441,3120.0,15.588849594748607,15.26112668202562
548,"Gainesville, GA",23580,2020,3,236.49,15.26000000000002,6.89779867106632,2020.5,9373,204441,6186.0,45.84696807391864,30.25811847917003
549,"Gainesville, GA",23580,2020,4,243.24,19.460000000000008,8.696040754312275,2020.75,18416,204441,9043.0,90.07977851800764,44.232810444089004
550,"Gary, IN (MSAD)",23844,2020,1,185.8,9.460000000000008,5.36463649767495,2020.0,177,703428,177.0,0.25162489977652297,0.25162489977652297
551,"Gary, IN (MSAD)",23844,2020,2,187.17,8.059999999999974,4.500027915805915,2020.25,5775,703428,5598.0,8.209795458810284,7.958170559033761
552,"Gary, IN (MSAD)",23844,2020,3,191.56,7.909999999999997,4.307105907977128,2020.5,13659,703428,7884.0,19.417765570889983,11.207970112079702
553,"Gary, IN (MSAD)",23844,2020,4,195.83,12.050000000000011,6.556752639024928,2020.75,56026,703428,42367.0,79.64709963208743,60.22933406119745
554,"Gettysburg, PA",23900,2020,1,210.03,13.22,6.717138356790812,2020.0,9,103009,9.0,0.08737100641691503,0.08737100641691503
555,"Gettysburg, PA",23900,2020,2,211.27,9.380000000000024,4.646094407845869,2020.25,339,103009,330.0,3.290974575037133,3.203603568620218
556,"Gettysburg, PA",23900,2020,3,215.45,8.810000000000002,4.263453348819204,2020.5,852,103009,513.0,8.271121940801288,4.980147365764156
557,"Gettysburg, PA",23900,2020,4,217.18,6.310000000000002,2.992364964195951,2020.75,4557,103009,3705.0,44.23885291576464,35.96773097496335
558,"Glens Falls, NY",24020,2020,1,206.85,8.280000000000001,4.169814171324974,2020.0,28,125148,28.0,0.22373509764438906,0.22373509764438906
559,"Glens Falls, NY",24020,2020,2,215.98,14.840000000000003,7.377945709456101,2020.25,509,125148,481.0,4.06718445360693,3.8434493559625404
560,"Glens Falls, NY",24020,2020,3,218.62,14.930000000000009,7.329765820609753,2020.5,693,125148,184.0,5.537443666698629,1.4702592130916994
561,"Glens Falls, NY",24020,2020,4,225.0,21.41,10.51623360675868,2020.75,1981,125148,1288.0,15.829258158340526,10.291814491641896
562,"Goldsboro, NC",24140,2020,1,166.61,4.090000000000003,2.51661333989663,2020.0,4,123131,4.0,0.032485726583882206,0.032485726583882206
563,"Goldsboro, NC",24140,2020,2,171.94,9.609999999999983,5.920039425860891,2020.25,1802,123131,1798.0,14.634819826038933,14.602334099455051
564,"Goldsboro, NC",24140,2020,3,171.52,6.640000000000015,4.027171276079582,2020.5,3427,123131,1625.0,27.83214625074108,13.197326424702146
565,"Goldsboro, NC",24140,2020,4,176.12,6.27000000000001,3.691492493376515,2020.75,7422,123131,3995.0,60.277265676393434,32.44511942565235
566,"Grand Forks, ND-MN",24220,2020,1,246.4,9.0,3.7910699241786014,2020.0,3,69451,3.0,0.043195922304934416,0.043195922304934416
567,"Grand Forks, ND-MN",24220,2020,2,248.48,6.129999999999996,2.529399628636268,2020.25,464,100815,461.0,4.602489708872688,4.5727322323067
568,"Grand Forks, ND-MN",24220,2020,3,253.07,5.379999999999996,2.172069926117322,2020.5,2629,100815,2165.0,26.07746863066012,21.474978921787432
569,"Grand Forks, ND-MN",24220,2020,4,254.02,4.710000000000008,1.8892142312783315,2020.75,12435,100815,9806.0,123.34474036601696,97.26727173535684
570,"Grand Island, NE",24260,2020,1,226.86,9.29000000000002,4.269890150296466,2020.0,9,61353,9.0,0.14669209329617133,0.14669209329617133
571,"Grand Island, NE",24260,2020,2,224.28,8.409999999999997,3.895863251030712,2020.25,1686,75553,1677.0,22.31546066999325,22.19633899381891
572,"Grand Island, NE",24260,2020,3,229.64,8.649999999999977,3.914204262636308,2020.5,2222,75553,536.0,29.409818273265127,7.094357603271876
573,"Grand Island, NE",24260,2020,4,231.02,7.370000000000003,3.2953275206796357,2020.75,6899,75553,4677.0,91.3133826585311,61.90356438526597
574,"Grand Junction, CO",24300,2020,1,283.76,17.149999999999977,6.43261693109785,2020.0,14,154210,14.0,0.09078529278256922,0.09078529278256922
575,"Grand Junction, CO",24300,2020,2,289.43,18.19999999999999,6.710172178593808,2020.25,96,154210,82.0,0.6225277219376175,0.5317424291550483
576,"Grand Junction, CO",24300,2020,3,293.04,14.970000000000027,5.38353651958141,2020.5,643,154210,547.0,4.169638804228001,3.547111082290383
577,"Grand Junction, CO",24300,2020,4,299.29,20.71000000000004,7.434130231890314,2020.75,9055,154210,8412.0,58.71863043901173,54.54899163478373
578,"Grand Rapids-Kentwood, MI",24340,2020,1,224.81,11.330000000000013,5.307288738991949,2020.0,148,1077370,148.0,0.13737156223024588,0.13737156223024588
579,"Grand Rapids-Kentwood, MI",24340,2020,2,227.41,9.960000000000008,4.580363301908489,2020.25,6243,1077370,6095.0,5.794666641915034,5.657295079684789
580,"Grand Rapids-Kentwood, MI",24340,2020,3,233.45,12.589999999999977,5.70044372000361,2020.5,14605,1077370,8362.0,13.556159907923927,7.761493266008893
581,"Grand Rapids-Kentwood, MI",24340,2020,4,238.37,16.25,7.315865298037097,2020.75,69973,1077370,55368.0,64.94797516173645,51.39181525381253
582,"Grants Pass, OR",24420,2020,1,284.02,16.310000000000002,6.092413432445558,2020.0,10,87487,10.0,0.1143026964006081,0.1143026964006081
583,"Grants Pass, OR",24420,2020,2,291.85,16.900000000000034,6.146572104018925,2020.25,33,87487,23.0,0.37719889812200674,0.2628962017213986
584,"Grants Pass, OR",24420,2020,3,296.39,19.680000000000007,7.11213906255647,2020.5,204,87487,171.0,2.331775006572405,1.9545761084503985
585,"Grants Pass, OR",24420,2020,4,303.86,24.819999999999997,8.89478211009174,2020.75,1193,87487,989.0,13.636311680592547,11.304536674020142
586,"Great Falls, MT",24500,2020,1,243.48,18.47999999999999,8.21333333333333,2020.0,9,81366,9.0,0.11061131185015854,0.11061131185015854
587,"Great Falls, MT",24500,2020,2,238.29,9.319999999999991,4.070402236100796,2020.25,29,81366,20.0,0.35641422707273307,0.24580291522257455
588,"Great Falls, MT",24500,2020,3,244.7,15.119999999999976,6.58593954177192,2020.5,729,81366,700.0,8.959516259862841,8.603102032790108
589,"Great Falls, MT",24500,2020,4,247.14,10.75,4.547569694149499,2020.75,6634,81366,5905.0,81.53282697932798,72.57331071946513
590,"Greeley, CO",24540,2020,1,298.23,11.759999999999993,4.105141899675355,2020.0,255,324492,255.0,0.7858437187973817,0.7858437187973817
591,"Greeley, CO",24540,2020,2,301.09,10.629999999999995,3.6597121806789215,2020.25,2802,324492,2547.0,8.635035686550053,7.849191967752671
592,"Greeley, CO",24540,2020,3,305.54,12.240000000000007,4.173201500170476,2020.5,4784,324492,1982.0,14.743044512653624,6.108008826103571
593,"Greeley, CO",24540,2020,4,311.04,15.740000000000007,5.330172705722997,2020.75,19925,324492,15141.0,61.403670968775806,46.66062645612218
594,"Green Bay, WI",24580,2020,1,193.49,7.740000000000009,4.16689098250337,2020.0,10,302472,10.0,0.033060911423206114,0.033060911423206114
595,"Green Bay, WI",24580,2020,2,193.6,5.689999999999998,3.0280453408546637,2020.25,2988,322906,2978.0,9.253466953230971,9.222498188327252
596,"Green Bay, WI",24580,2020,3,197.5,7.219999999999999,3.794408240487702,2020.5,11350,322906,8362.0,35.149548165720056,25.896081212489083
597,"Green Bay, WI",24580,2020,4,202.36,10.52000000000001,5.483736447039204,2020.75,34113,322906,22763.0,105.64374771605358,70.49419955033353
598,"Greensboro-High Point, NC",24660,2020,1,177.13,9.659999999999997,5.768197289066697,2020.0,70,771851,70.0,0.09069107897767834,0.09069107897767834
599,"Greensboro-High Point, NC",24660,2020,2,181.03,9.210000000000008,5.360260737981613,2020.25,4217,771851,4147.0,5.463489714983851,5.372798636006173
600,"Greensboro-High Point, NC",24660,2020,3,183.11,8.79000000000002,5.042450665442876,2020.5,12911,771851,8694.0,16.7273217240115,11.263832009027649
601,"Greensboro-High Point, NC",24660,2020,4,186.76,10.810000000000002,6.143790849673205,2020.75,36980,771851,24069.0,47.910801437064926,31.183479713053426
602,"Greenville, NC",24780,2020,1,168.13,8.5,5.324813631522897,2020.0,27,180742,27.0,0.14938420511004638,0.14938420511004638
603,"Greenville, NC",24780,2020,2,169.07,7.699999999999989,4.771642808452617,2020.25,696,180742,669.0,3.850792842836751,3.7014086377267046
604,"Greenville, NC",24780,2020,3,172.65,7.420000000000016,4.490709919506153,2020.5,4976,180742,4280.0,27.530955726947806,23.680162884111056
605,"Greenville, NC",24780,2020,4,176.7,9.369999999999976,5.599713141696036,2020.75,11454,180742,6478.0,63.37209945668412,35.84114372973631
606,"Greenville-Anderson, SC",24860,2020,1,229.68,13.490000000000007,6.239881585642263,2020.0,162,920477,162.0,0.1759957065738742,0.1759957065738742
607,"Greenville-Anderson, SC",24860,2020,2,232.12,11.920000000000016,5.413260672116266,2020.25,6923,920477,6761.0,7.521100472906982,7.345104766333108
608,"Greenville-Anderson, SC",24860,2020,3,234.83,11.04000000000002,4.933196300102784,2020.5,23949,920477,17026.0,26.018031955171068,18.49693148226409
609,"Greenville-Anderson, SC",24860,2020,4,239.92,12.069999999999991,5.29734474434935,2020.75,63193,920477,39244.0,68.65244867606687,42.6344167208958
610,"Gulfport-Biloxi, MS",25060,2020,1,206.24,6.560000000000002,3.285256410256411,2020.0,101,399329,101.0,0.252924280480506,0.252924280480506
611,"Gulfport-Biloxi, MS",25060,2020,2,210.74,9.920000000000016,4.939747037147703,2020.25,1395,417665,1294.0,3.33999736631032,3.0981767684627632
612,"Gulfport-Biloxi, MS",25060,2020,3,214.11,11.980000000000018,5.926878741404056,2020.5,8504,417665,7109.0,20.360815486095316,17.020818119784995
613,"Gulfport-Biloxi, MS",25060,2020,4,220.29,16.150000000000006,7.911237386107577,2020.75,22657,417665,14153.0,54.246824608238654,33.88600912214334
614,"Hagerstown-Martinsburg, MD-WV",25180,2020,1,202.93,11.900000000000006,6.229388054232323,2020.0,28,288104,28.0,0.0971871268708522,0.0971871268708522
615,"Hagerstown-Martinsburg, MD-WV",25180,2020,2,206.43,8.79000000000002,4.447480267152408,2020.25,1176,288104,1148.0,4.081859328575792,3.98467220170494
616,"Hagerstown-Martinsburg, MD-WV",25180,2020,3,208.34,8.550000000000011,4.279493468141554,2020.5,2908,288104,1732.0,10.093577319301364,6.011717990725572
617,"Hagerstown-Martinsburg, MD-WV",25180,2020,4,213.94,12.659999999999997,6.2897456279809205,2020.75,15094,288104,12186.0,52.390803321022965,42.297226001721604
618,"Hammond, LA",25220,2020,1,222.13,1.6800000000000068,0.7620775686096651,2020.0,25,134758,25.0,0.18551774291693257,0.18551774291693257
619,"Hammond, LA",25220,2020,2,226.14,12.539999999999992,5.870786516853929,2020.25,1304,134758,1279.0,9.676605470547202,9.49108772763027
620,"Hammond, LA",25220,2020,3,229.5,12.340000000000003,5.682446122674527,2020.5,4514,134758,3210.0,33.49708366108134,23.820478190534143
621,"Hammond, LA",25220,2020,4,229.12,4.52000000000001,2.012466607301875,2020.75,9038,134758,4524.0,67.06837441932946,33.57129075824812
622,"Hanford-Corcoran, CA",25260,2020,1,219.16,11.299999999999985,5.436351390358887,2020.0,4,152940,4.0,0.026154047338825683,0.026154047338825683
623,"Hanford-Corcoran, CA",25260,2020,2,224.91,11.419999999999987,5.349196683685412,2020.25,2417,152940,2413.0,15.80358310448542,15.777429057146593
624,"Hanford-Corcoran, CA",25260,2020,3,226.62,11.990000000000007,5.586357918277972,2020.5,7682,152940,5265.0,50.228847914214725,34.425264809729306
625,"Hanford-Corcoran, CA",25260,2020,4,233.28,15.310000000000002,7.02390237188604,2020.75,16114,152940,8432.0,105.36157970445926,55.13273179024454
626,"Harrisburg-Carlisle, PA",25420,2020,1,194.63,11.349999999999994,6.192710606721953,2020.0,82,577941,82.0,0.1418829949769959,0.1418829949769959
627,"Harrisburg-Carlisle, PA",25420,2020,2,193.99,7.159999999999997,3.832360969865651,2020.25,2983,577941,2901.0,5.161426512394864,5.019543517417867
628,"Harrisburg-Carlisle, PA",25420,2020,3,199.09,8.349999999999994,4.377686903638458,2020.5,6001,577941,3018.0,10.383412839718932,5.221986327324069
629,"Harrisburg-Carlisle, PA",25420,2020,4,201.2,9.609999999999983,5.01591941124275,2020.75,26036,577941,20035.0,45.04958118562275,34.66616834590382
630,"Harrisonburg, VA",25500,2020,1,216.94,9.859999999999983,4.761444852231015,2020.0,11,134964,11.0,0.08150321567232743,0.08150321567232743
631,"Harrisonburg, VA",25500,2020,2,216.76,5.019999999999982,2.3708321526400216,2020.25,1659,134964,1648.0,12.292166800035565,12.210663584363237
632,"Harrisonburg, VA",25500,2020,3,221.5,8.349999999999994,3.917429040581747,2020.5,4127,134964,2468.0,30.578524643608667,18.2863578435731
633,"Harrisonburg, VA",25500,2020,4,226.48,10.22999999999999,4.730635838150285,2020.75,8303,134964,4176.0,61.520109066121336,30.94158442251267
634,"Hartford-East Hartford-Middletown, CT",25540,2020,1,181.4,6.379999999999996,3.64529768026511,2020.0,505,1204877,505.0,0.41912991948555745,0.41912991948555745
635,"Hartford-East Hartford-Middletown, CT",25540,2020,2,183.44,5.849999999999994,3.2941043977701416,2020.25,13880,1204877,13375.0,11.519848084078292,11.100718164592735
636,"Hartford-East Hartford-Middletown, CT",25540,2020,3,187.34,7.72999999999999,4.303769277879844,2020.5,17763,1204877,3883.0,14.742583682815757,3.2227355987374646
637,"Hartford-East Hartford-Middletown, CT",25540,2020,4,191.2,10.449999999999989,5.781466113416315,2020.75,58146,1204877,40383.0,48.25886791763807,33.51628423482231
638,"Hattiesburg, MS",25620,2020,1,207.13,8.469999999999999,4.263565891472868,2020.0,31,168849,31.0,0.1835959940538588,0.1835959940538588
639,"Hattiesburg, MS",25620,2020,2,208.0,9.650000000000006,4.8651373834131615,2020.25,1554,168849,1523.0,9.203489508377308,9.01989351432345
640,"Hattiesburg, MS",25620,2020,3,210.68,9.330000000000013,4.633722373975671,2020.5,5568,168849,4014.0,32.976209512641475,23.772720004264166
641,"Hattiesburg, MS",25620,2020,4,211.96,8.909999999999997,4.388081753262741,2020.75,12059,168849,6491.0,71.41884168695107,38.442632174309594
642,"Hickory-Lenoir-Morganton, NC",25860,2020,1,201.8,14.400000000000006,7.684098185699042,2020.0,25,369711,25.0,0.06762038457065113,0.06762038457065113
643,"Hickory-Lenoir-Morganton, NC",25860,2020,2,204.38,12.329999999999984,6.420203072116627,2020.25,2323,369711,2298.0,6.283286134304903,6.215665749734252
644,"Hickory-Lenoir-Morganton, NC",25860,2020,3,207.35,11.28,5.753047381037386,2020.5,7574,369711,5251.0,20.486271709524466,14.202985575219563
645,"Hickory-Lenoir-Morganton, NC",25860,2020,4,214.46,14.610000000000014,7.310482862146617,2020.75,25800,369711,18226.0,69.78423687691196,49.297965167387495
646,"Hilton Head Island-Bluffton, SC",25940,2020,1,255.29,11.150000000000006,4.567051691652333,2020.0,94,222195,94.0,0.42305182384842144,0.42305182384842144
647,"Hilton Head Island-Bluffton, SC",25940,2020,2,255.15,9.689999999999998,3.947690051332192,2020.25,1355,222195,1261.0,6.09824703526182,5.675195211413398
648,"Hilton Head Island-Bluffton, SC",25940,2020,3,258.59,13.949999999999989,5.702256376716805,2020.5,6513,222195,5158.0,29.312090731114562,23.21384369585274
649,"Hilton Head Island-Bluffton, SC",25940,2020,4,270.61,18.360000000000014,7.278493557978202,2020.75,10933,222195,4420.0,49.20452755462544,19.89243682351088
650,"Hinesville, GA",25980,2020,1,177.52,17.460000000000008,10.90840934649507,2020.0,6,80994,6.0,0.07407956144899622,0.07407956144899622
651,"Hinesville, GA",25980,2020,2,175.41,4.6200000000000045,2.705076409625859,2020.25,164,80994,158.0,2.0248413462725634,1.9507617848235672
652,"Hinesville, GA",25980,2020,3,173.22,3.180000000000007,1.870148200423434,2020.5,1377,80994,1213.0,17.001259352544633,14.97641800627207
653,"Hinesville, GA",25980,2020,4,188.37,22.920000000000016,13.85312783318224,2020.75,2439,80994,1062.0,30.113341729016966,13.112082376472332
654,"Homosassa Springs, FL",26140,2020,1,230.18,2.0900000000000034,0.916304967337456,2020.0,19,149657,19.0,0.12695697494938424,0.12695697494938424
655,"Homosassa Springs, FL",26140,2020,2,242.65,17.930000000000007,7.978818084727663,2020.25,291,149657,272.0,1.9444463005405692,1.817489325591185
656,"Homosassa Springs, FL",26140,2020,3,245.98,24.579999999999984,11.102077687443533,2020.5,2783,149657,2492.0,18.59585585705981,16.65140955651924
657,"Homosassa Springs, FL",26140,2020,4,258.39,24.919999999999987,10.673748233177704,2020.75,6663,149657,3880.0,44.521806530934064,25.925950673874258
658,"Hot Springs, AR",26300,2020,1,213.12,14.939999999999998,7.538601271571298,2020.0,31,99386,31.0,0.3119151590767311,0.3119151590767311
659,"Hot Springs, AR",26300,2020,2,209.03,3.990000000000009,1.9459617635583344,2020.25,248,99386,217.0,2.495321272613849,2.183406113537118
660,"Hot Springs, AR",26300,2020,3,217.32,13.699999999999989,6.728219231902558,2020.5,1949,99386,1701.0,19.61040790453384,17.11508663191999
661,"Hot Springs, AR",26300,2020,4,221.6,15.109999999999983,7.317545643856837,2020.75,5782,99386,3833.0,58.17720805747289,38.566800152939045
662,"Houma-Thibodaux, LA",26380,2020,1,247.15,5.060000000000002,2.0901317691767534,2020.0,114,208075,114.0,0.54787937041932,0.54787937041932
663,"Houma-Thibodaux, LA",26380,2020,2,250.92,7.72999999999999,3.178584645750232,2020.25,2179,208075,2065.0,10.47218551003244,9.92430613961312
664,"Houma-Thibodaux, LA",26380,2020,3,253.47,9.169999999999987,3.753581661891112,2020.5,7333,208075,5154.0,35.242100204253276,24.769914694220834
665,"Houma-Thibodaux, LA",26380,2020,4,252.99,7.3799999999999955,3.0047636496885284,2020.75,12510,208075,5177.0,60.12255196443591,24.880451760182627
